水性油墨废水 絮凝 光催化 水解酸化 SBR,由于油性油墨原材料石油供应的紧张人们在印刷包装业上从传统的油性油墨转向了水性油墨的研究和应用随着材料科学的发展水性油墨的连接料得到改进大大地拓宽了它的应用领域水性油墨废水的排放量也相应地急剧增加作为一种典型的新型印染废水水性油墨废水仍属于纺织染整工业水污染物的一部分它的突出特点是高CODcr高色度和难生物降解它一旦进入水体会对水环境造成极大的污染严重威胁着人类的生产生活和自然界的生态平衡这引起了社会各界的广泛关注为满足公众对环境质量不断提高的要求国家对其制订了严格的排放标准开发经济高效的水性油墨废水的处理技术已成为水污染治理领域研究的重点和热点本文以西安某水性油墨企业产生的高浓度水性油墨废水为处理对象通过实验材料的制备模拟废水的处理水性油墨废水的处理三步对水性油墨废水的处理技术进行初步的研究探讨了超细高岭土分子筛复合光催化剂处理模拟废水的优化工艺酸沉降化学絮凝光催化生物法对水性油墨废水的处理条件等得出如下结论1针对水性油墨废水的特点系统地选择了它的测定指标和国家标准方法筛选亚甲基蓝溶液为模拟废水并制备出超细高岭土分子筛复合光催化剂2采用六因素五水平正交实验以模拟水性油墨废水为处理对象讨论了过氧化氢浓度光催化剂剂量模拟废水浓度光源pH值反应时间对模拟废水的处理效果实验表明处理模拟废水最佳条件为过氧化氢为2000mgL高岭土超细分子筛复合光催化剂为500mgL模拟废水初始浓度为80mgL光源为20W紫外线消毒灯pH值为1000反应240min此时的去除率达9946溶液透明色度由3200倍降到1737倍反应后pH值降到758达到GB428792纺织染整工业废水Ⅰ级排放标准3通过酸沉降化学絮凝光催化生物法对实际水性油墨废水的处理找出最佳的工业化应用的方案水性油墨废水加酸调pH至436酸沉12h上清液在水解酸化池停留1d进入SBR系统活性污泥的剂量按SV3025温度为201过量曝气使溶解氧DO饱和在20时DO907mgL8h可以稳定运行半个月SBR出水的pH值69之间色度40倍原水色度为106375BOD525mgL达到Ⅰ级排放标准CODcr500mgL原水CODcr为31040mgL达到Ⅲ级排放标准接近Ⅱ级排放标准上清液SS和浊度未检出此方法节约了传统生物法处理废水的能源且出水各项指标基本达到或超过Ⅲ级排放标准
品牌专业超市 全球供应链 绿色包装设计 创新设计流程,工业经济的飞速发展所带来的日益严重的环境问题使全世界将话题转向了绿色设计跨国企业要想发展全球化的贸易成为同类行业中永远的领军者也必须正确面对绿色设计在包装领域绿色包装设计已经成为了必然的发展趋势本文即是在这样的全球绿色浪潮的背景中在跨国企业品牌专业超市的环境下通过理论的研究案例的分析和实践的结合针对绿色包装设计进行研究与探索本文从品牌专业超市的产生背景及其特点出发结合绿色包装设计的一般原则提出了建立于跨国企业全球供应链上的绿色包装设计理念即兼顾绿色环境绿色经济和绿色人文三方面的绿色包装设计随之笔者通过对相关人群的行为观察与分析总结品牌专业超市对包装设计的具体要求并应用之前提出的绿色包装设计理念来指导研究品牌专业超市环境中的绿色包装设计的方法包括降低包装成本优化包装结构选用绿色材料延续包装功能及包装装潢的人文化设计等此外笔者还通过自身在迪卡侬集团总部的实习经历结合大量的实际案例并采集真实数据来论证绿色包装设计方法的正确性在品牌专业超市中实施的可行性及其在经济效益和社会贡献上的意义最后笔者通过引入跨国企业的创新设计流程来实践品牌专业超市环境中的绿色包装设计中国在飞速发展中国的企业也一定会走向世界建立自己的国际品牌绿色包装是包装设计必然的发展趋势不仅对环境具有积极影响也为企业发展带来获益而科学的创新流程则是企业发展的核心动力希望本文建立于跨国企业全球供应链的绿色包装设计及其创新流程能为中国企业国际化绿色化的创新设计之路提供借鉴意义
清洗剂 油墨 水基,"研制成功一种水基油墨清洗剂,以代替汽油、煤油、乳化油等用于印刷胶辊和橡皮布的清洗,具有安全、节能、环保的优点。将TrionX-100,15%、油酸钠60%、磷酸三丁酯5%、丁醇15%、亚硝酸钠4.5%、苯并三氮唑等助剂0.5%复配,与水按1∶9混合,通过实验与汽油、煤油、乳化油等比较。实验表明:水基油墨清洗剂对油墨的清洗能力与乳化油清洗剂、汽油、柴油相当。对设备无腐蚀,不能闪燃,实用效果良好。"
环氧丙烯酸酯 丙烯酸树脂 水溶性 水性凹版塑料油墨,"介绍了一种环氧改性水性丙烯酸树脂的合成方法,并由改性树脂配制了水性凹版塑料油墨。讨论了亲水单体含量对树脂水溶性的影响和引入环氧丙烯酸酯含量对油墨附着牢度、复合牢度的影响,并经红外表征证明达到了环氧改性水性丙烯酸树脂的目的。实验表明,由环氧改性水性丙烯酸树脂配制的水性油墨,其性能技术指标达到或优于国家标准和实际应用要求,在凹版塑料油墨领域具有很大的应用价值和广阔的市场前景。"
消泡剂 机理 现状 展望,"介绍了消泡剂的分类和有机硅消泡剂的消泡机理,对有机硅消泡剂、聚醚消泡剂和矿物油消泡剂的现状进行了分析,提出了3种类型消泡剂的发展方向。"
导电油墨 低电阻 薄涂层 水性 胶印,为了研发适用于胶印喷墨等高速高精度印刷方式的新型导电油墨得到厚度薄表面电阻低的导电涂层本论文制备了有机酸银型与导电高分子型两种导电油墨并对其构成与导电性能的关系进行了研究在有机酸银导电油墨研究中在高分子保护剂聚乙烯基吡咯烷酮PVP存在的条件下通过柠檬酸钠与硝酸银反应合成了柠檬酸银乳液并用抗坏血酸Vc对柠檬酸银乳液进行还原制得了纳米银胶导电油墨研究结果表明当PVP含量为2研磨时间为2小时时得到了纳米级的柠檬酸银乳液Vc过量一倍柠檬酸银纳米乳液还原彻底其粒径分布在1050nm无明显团聚现象通过水浸泡与低温烧结150对导电涂层进行后处理均能得到涂层厚度小于3μm表面电阻小于10Ω的低电阻薄导电涂层对水浸泡前后导电涂层进行FTIR测试及相关研究表明纳米银颗粒在水作用下的生长以及副产物溶解使得纳米银膜更加致密的排列降低了涂层表面电阻DSCTG结果表明纳米银的低熔点特性与有机物的分解使得导电涂层的表面电阻在烧结过程中大幅降低在导电高分子导电油墨研究中以基于聚乙烯基二氧噻吩PEDT的导电高分子水分散液为导电填料通过二甲基亚砜DMSONN二甲基甲酰胺DMF等二次掺杂剂的加入水性树脂的筛选增稠剂对导电油墨黏度的调节以及导电油墨配方的优化制得了适用于胶印的环保型水性导电油墨通过在胶印机上的实际印刷得到了膜层厚度小于3μm表面电阻低于100KΩ的导电涂层研究发现DMSODMF的加入能够改善导电高分子的分子链状况使其更加有序舒展从而提高导电油墨的导电性能在树脂含量相对较高的导电油墨体系中水性增稠剂能够有效的提高导电油墨黏度印刷样张在室温下能够长时间保存导电性能不发生变化
油墨连接料 聚氨酯涂膜 进展 双组分 光固化 相对分子质量 聚氨酯树脂 挥发性有机溶剂 环保意识 水性,"简述了聚氨酯油墨的分类和特点,重点介绍了单组分聚氨酯油墨、双组分聚氨酯油墨、光固化聚氨酯油墨和水性聚氨酯油墨的特点以及国内外最新研究成果,并对聚氨酯油墨的应用前景进行了展望。"
电子标签 印刷技术 导电油墨,"简要介绍了现代电子标签的概念、特点和应用,以及电子标签系统的组成和工作原理。对RFID标签的印刷技术做了较为详细的分析,尤其对电子标签印刷过程中关键的导电油墨的选用和印刷方法的选择进行了详细阐述,最后对电子标签未来的发展前景提出了一点建议和看法。"
喷墨技术 数字印刷 喷墨印刷 技术原理 承印物 按需印刷 可变数据印刷 喷墨打印纸 墨滴 基本原理,"近年来,随着数字印刷技术发展的日新月异,传统印刷市场受到极大冲击。数字印刷目前的市场定位主要是短版印刷和可变数据印刷。通俗地讲,数字印刷即按需印刷,是能按照用户的"
UV喷墨油墨 分散性 混合单体 固化性能,喷墨打印及印刷所使用的油墨主要包括水性墨溶剂型油墨和UV油墨其中UV喷墨油墨以其节能环保高效等优势成为目前受到最多关注的新型油墨并拥有巨大的发展前景技术发达国家在此领域的研究已经走在前列并有部分产品问世我国相关领域的技术研究与开发还处于起步阶段所以对UV喷墨油墨的研究具有现实意义本论文通过改变分散技术分散剂的种类和含量预聚物以及颜基比研究了UV喷墨色浆的分散性通过考察不同的单体对UV喷墨油墨性能的影响选出三种单体组成混合单体并利用配方试验方法优化了各混合单体的比例通过考察不同的光引发剂对UV喷墨油墨固化性能的影响分别选用三种光引发剂进行配方试验可以得出光引发剂的最优比例研究结果表明采用电机驱动产生高压并可循环样品实现多次剪切的意大利NiroSoavi实验型高压均质机能够均匀地分散颜料并且颜料粒径较小分散剂的种类和含量对UV喷墨色浆的分散性有很大的影响当分散剂含量达到一个最佳值时颜料颗粒分散均匀粒径较小不同的预聚物和颜基比对UV喷墨色浆的分散性也有很大的影响当颜基比达到一个最佳值时颜料颗粒分散均匀粒径较小单一单体的使用不能使体系具有良好的综合性能混合单体却可以满足体系的性能要求不同的光引发剂对UV喷墨油墨的固化性能影响不同复配光引发剂可以得到更好的固化性能
微纤化纤维素 竹子 均质化处理 纳米材料 纸张增强,近年来随着人们环保意识的不断加强及对可再生资源合理利用方面关注程度的日益提高使得在材料科学方面利用可再生的植物纤维原料的改性产品来替代不可再生性资源产品方面的研究成为全球热点本文介绍了一种新型纤维素产品纳米级微纤化纤维素简称MFC并对其制备及其在纸张增强效果方面的应用进行了相应研究MFC由于高度微细纤维化而使其具有极大的比表面积使纤维表面裸露出大量的极性羟基从而使MFC具有了一些常规纤维素产品所不具有的独特的性质本文以漂白硫酸盐竹浆为原料结合浆料的PFI打浆和化学预处理以及后续的高压均质化处理制备出直径尺度在011nm范围内的纳米级微纤化纤维素产品并通过SEM对竹子微纤化纤维素产品的表面形貌进行了观察同时通过物理和化学的方法对所制备的微纤化纤维素产品的相对保水值流变特性及羧酸基团等进行了测定结果表明与常规纤维素产品相比MFC具有极高的相对保水值且MFC胶体产品表现出典型假塑性流体剪切稀释的特征另外经初步研究得出MFC产品的羧酸基团含量与其相对保水值之间存在着一定的线性相关性本文还对MFC在造纸工业中纸张增强效果方面的应用进行了研究实验中将MFC阳离子淀粉及MFC与阳离子淀粉复配物分别加入到纸浆中进行抄片研究他们对手抄片物理强度等方面性质的影响结果表明将竹浆MFC产品加入到纸浆中能提高手抄片的物理性能且MFC与阳离子淀粉协同使用时的增强效果要明显好于仅仅单独使用MFC或阳离子淀粉时的增强效果
